order,SpecimenID,Image.J.ID,Site,X,Y,Spit,Raw.material,Key,activity_area
1063,NA,NA,BCJ area G,18,24.4,NA,line,Excavation boundary,
1064,NA,NA,BCJ area G,17,24.3,NA,line,Excavation boundary,
1065,NA,NA,BCJ area G,18,24.3,NA,line,Excavation boundary,
1067,NA,NA,BCJ area G,17,24.2,NA,line,Excavation boundary,
1068,NA,NA,BCJ area G,18,24.2,NA,line,Excavation boundary,
1071,NA,NA,BCJ area G,17,24.1,NA,line,Excavation boundary,
1072,NA,NA,BCJ area G,18,24.1,NA,line,Excavation boundary,
1075,NA,NA,BCJ area G,17,24,NA,line,Excavation boundary,
1076,NA,NA,BCJ area G,18,24,NA,line,Excavation boundary,
1077,NA,NA,BCJ area G,17,23.9,NA,line,Excavation boundary,
1078,NA,NA,BCJ area G,18,23.9,NA,line,Excavation boundary,
1080,NA,NA,BCJ area G,17,23.8,NA,line,Excavation boundary,
1081,NA,NA,BCJ area G,18,23.8,NA,line,Excavation boundary,
1082,NA,NA,BCJ area G,17,23.7,NA,line,Excavation boundary,
1083,NA,NA,BCJ area G,18,23.7,NA,line,Excavation boundary,
1086,NA,NA,BCJ area G,18,23.6,NA,line,Excavation boundary,
1087,NA,NA,BCJ area G,17,23.6,NA,line,Excavation boundary,
1091,NA,NA,BCJ area G,18,23.5,NA,line,Excavation boundary,
1092,NA,NA,BCJ area G,17,23.5,NA,line,Excavation boundary,
1097,NA,NA,BCJ area G,18,23.4,NA,line,Excavation boundary,
1098,NA,NA,BCJ area G,17,23.4,NA,line,Excavation boundary,
1103,NA,NA,BCJ area G,18,23.3,NA,line,Excavation boundary,
1104,NA,NA,BCJ area G,17,23.3,NA,line,Excavation boundary,
1111,NA,NA,BCJ area G,18,23.2,NA,line,Excavation boundary,
1112,NA,NA,BCJ area G,17,23.2,NA,line,Excavation boundary,
1118,NA,NA,BCJ area G,18,23.1,NA,line,Excavation boundary,
1119,NA,NA,BCJ area G,17,23.1,NA,line,Excavation boundary,
1122,NA,NA,BCJ area G,18,23,NA,line,Excavation boundary,
1123,NA,NA,BCJ area G,17,23,NA,line,Excavation boundary,
1124,NA,NA,BCJ area G,18,22.9,NA,line,Excavation boundary,
1125,NA,NA,BCJ area G,17,22.9,NA,line,Excavation boundary,
1127,NA,NA,BCJ area G,18,22.8,NA,line,Excavation boundary,
1128,NA,NA,BCJ area G,17,22.8,NA,line,Excavation boundary,
1131,NA,NA,BCJ area G,18,22.7,NA,line,Excavation boundary,
1132,NA,NA,BCJ area G,17,22.7,NA,line,Excavation boundary,
1134,NA,NA,BCJ area G,18,22.6,NA,line,Excavation boundary,
1135,NA,NA,BCJ area G,17,22.6,NA,line,Excavation boundary,
1138,NA,NA,BCJ area G,18,22.5,NA,line,Excavation boundary,
1139,NA,NA,BCJ area G,17,22.5,NA,line,Excavation boundary,
1142,NA,NA,BCJ area G,18,22.4,NA,line,Excavation boundary,
1143,NA,NA,BCJ area G,17,22.4,NA,line,Excavation boundary,
1146,NA,NA,BCJ area G,17,22.3,NA,line,Excavation boundary,
1147,NA,NA,BCJ area G,18,22.3,NA,line,Excavation boundary,
1150,NA,NA,BCJ area G,17,22.2,NA,line,Excavation boundary,
1152,NA,NA,BCJ area G,18,22.2,NA,line,Excavation boundary,
1156,NA,NA,BCJ area G,17,22.1,NA,line,Excavation boundary,
1160,NA,NA,BCJ area G,18,22.1,NA,line,Excavation boundary,
1162,NA,NA,BCJ area G,17,22,NA,line,Excavation boundary,
1165,NA,NA,BCJ area G,18,22,NA,line,Excavation boundary,
1166,NA,NA,BCJ area G,16.9,22,NA,line,Excavation boundary,
1167,NA,NA,BCJ area G,16.8,22,NA,line,Excavation boundary,
1168,NA,NA,BCJ area G,16.7,22,NA,line,Excavation boundary,
1169,NA,NA,BCJ area G,16.6,22,NA,line,Excavation boundary,
1170,NA,NA,BCJ area G,16.5,22,NA,line,Excavation boundary,
1171,NA,NA,BCJ area G,16.4,22,NA,line,Excavation boundary,
1172,NA,NA,BCJ area G,16.3,22,NA,line,Excavation boundary,
1173,NA,NA,BCJ area G,16.2,22,NA,line,Excavation boundary,
1174,NA,NA,BCJ area G,16.1,22,NA,line,Excavation boundary,
1175,NA,NA,BCJ area G,16,22,NA,line,Excavation boundary,
1176,NA,NA,BCJ area G,15.9,22,NA,line,Excavation boundary,
1177,NA,NA,BCJ area G,15.8,22,NA,line,Excavation boundary,
1178,NA,NA,BCJ area G,15.7,22,NA,line,Excavation boundary,
1179,NA,NA,BCJ area G,15.6,22,NA,line,Excavation boundary,
1180,NA,NA,BCJ area G,15.5,22,NA,line,Excavation boundary,
1181,NA,NA,BCJ area G,15.4,22,NA,line,Excavation boundary,
1182,NA,NA,BCJ area G,15.3,22,NA,line,Excavation boundary,
1183,NA,NA,BCJ area G,15.2,22,NA,line,Excavation boundary,
1184,NA,NA,BCJ area G,15.1,22,NA,line,Excavation boundary,
1185,NA,NA,BCJ area G,15,22,NA,line,Excavation boundary,
1186,NA,NA,BCJ area G,14.9,22,NA,line,Excavation boundary,
1187,NA,NA,BCJ area G,14.8,22,NA,line,Excavation boundary,
1188,NA,NA,BCJ area G,14.7,22,NA,line,Excavation boundary,
1189,NA,NA,BCJ area G,14.6,22,NA,line,Excavation boundary,
1190,NA,NA,BCJ area G,14.5,22,NA,line,Excavation boundary,
1191,NA,NA,BCJ area G,14.4,22,NA,line,Excavation boundary,
1192,NA,NA,BCJ area G,14.3,22,NA,line,Excavation boundary,
1193,NA,NA,BCJ area G,14.2,22,NA,line,Excavation boundary,
1194,NA,NA,BCJ area G,14.1,22,NA,line,Excavation boundary,
1195,NA,NA,BCJ area G,14,22,NA,line,Excavation boundary,
1200,NA,NA,BCJ area G,18,21.9,NA,line,Excavation boundary,
1201,NA,NA,BCJ area G,14,21.9,NA,line,Excavation boundary,
1211,NA,NA,BCJ area G,18,21.8,NA,line,Excavation boundary,
1212,NA,NA,BCJ area G,14,21.8,NA,line,Excavation boundary,
1224,NA,NA,BCJ area G,18,21.7,NA,line,Excavation boundary,
1225,NA,NA,BCJ area G,14,21.7,NA,line,Excavation boundary,
1247,NA,NA,BCJ area G,18,21.6,NA,line,Excavation boundary,
1248,NA,NA,BCJ area G,14,21.6,NA,line,Excavation boundary,
1265,NA,NA,BCJ area G,18,21.5,NA,line,Excavation boundary,
1266,NA,NA,BCJ area G,14,21.5,NA,line,Excavation boundary,
1287,NA,NA,BCJ area G,18,21.4,NA,line,Excavation boundary,
1288,NA,NA,BCJ area G,14,21.4,NA,line,Excavation boundary,
1311,NA,NA,BCJ area G,18,21.3,NA,line,Excavation boundary,
1312,NA,NA,BCJ area G,14,21.3,NA,line,Excavation boundary,
1333,NA,NA,BCJ area G,18,21.2,NA,line,Excavation boundary,
1334,NA,NA,BCJ area G,14,21.2,NA,line,Excavation boundary,
1349,NA,NA,BCJ area G,18,21.1,NA,line,Excavation boundary,
1350,NA,NA,BCJ area G,14,21.1,NA,line,Excavation boundary,
1359,NA,NA,BCJ area G,30,21,NA,line,Excavation boundary,
1360,NA,NA,BCJ area G,29.9,21,NA,line,Excavation boundary,
1361,NA,NA,BCJ area G,29.8,21,NA,line,Excavation boundary,
1362,NA,NA,BCJ area G,29.7,21,NA,line,Excavation boundary,
1363,NA,NA,BCJ area G,29.6,21,NA,line,Excavation boundary,
1364,NA,NA,BCJ area G,29.5,21,NA,line,Excavation boundary,
1365,NA,NA,BCJ area G,29.4,21,NA,line,Excavation boundary,
1366,NA,NA,BCJ area G,29.3,21,NA,line,Excavation boundary,
1367,NA,NA,BCJ area G,29.2,21,NA,line,Excavation boundary,
1368,NA,NA,BCJ area G,29.1,21,NA,line,Excavation boundary,
1369,NA,NA,BCJ area G,29,21,NA,line,Excavation boundary,
1370,NA,NA,BCJ area G,28.9,21,NA,line,Excavation boundary,
1371,NA,NA,BCJ area G,28.8,21,NA,line,Excavation boundary,
1372,NA,NA,BCJ area G,28.7,21,NA,line,Excavation boundary,
1373,NA,NA,BCJ area G,28.6,21,NA,line,Excavation boundary,
1374,NA,NA,BCJ area G,28.5,21,NA,line,Excavation boundary,
1375,NA,NA,BCJ area G,28.4,21,NA,line,Excavation boundary,
1376,NA,NA,BCJ area G,28.3,21,NA,line,Excavation boundary,
1377,NA,NA,BCJ area G,28.2,21,NA,line,Excavation boundary,
1378,NA,NA,BCJ area G,28.1,21,NA,line,Excavation boundary,
1379,NA,NA,BCJ area G,28,21,NA,line,Excavation boundary,
1380,NA,NA,BCJ area G,27.9,21,NA,line,Excavation boundary,
1381,NA,NA,BCJ area G,27.8,21,NA,line,Excavation boundary,
1382,NA,NA,BCJ area G,27.7,21,NA,line,Excavation boundary,
1383,NA,NA,BCJ area G,27.6,21,NA,line,Excavation boundary,
1384,NA,NA,BCJ area G,27.5,21,NA,line,Excavation boundary,
1385,NA,NA,BCJ area G,27.4,21,NA,line,Excavation boundary,
1386,NA,NA,BCJ area G,27.3,21,NA,line,Excavation boundary,
1387,NA,NA,BCJ area G,27.2,21,NA,line,Excavation boundary,
1388,NA,NA,BCJ area G,27.1,21,NA,line,Excavation boundary,
1389,NA,NA,BCJ area G,27,21,NA,line,Excavation boundary,
1390,NA,NA,BCJ area G,26.9,21,NA,line,Excavation boundary,
1391,NA,NA,BCJ area G,26.8,21,NA,line,Excavation boundary,
1392,NA,NA,BCJ area G,26.7,21,NA,line,Excavation boundary,
1393,NA,NA,BCJ area G,26.6,21,NA,line,Excavation boundary,
1394,NA,NA,BCJ area G,26.5,21,NA,line,Excavation boundary,
1395,NA,NA,BCJ area G,26.4,21,NA,line,Excavation boundary,
1396,NA,NA,BCJ area G,26.3,21,NA,line,Excavation boundary,
1397,NA,NA,BCJ area G,26.2,21,NA,line,Excavation boundary,
1398,NA,NA,BCJ area G,26.1,21,NA,line,Excavation boundary,
1399,NA,NA,BCJ area G,26,21,NA,line,Excavation boundary,
1400,NA,NA,BCJ area G,25.9,21,NA,line,Excavation boundary,
1401,NA,NA,BCJ area G,25.8,21,NA,line,Excavation boundary,
1402,NA,NA,BCJ area G,25.7,21,NA,line,Excavation boundary,
1403,NA,NA,BCJ area G,25.6,21,NA,line,Excavation boundary,
1404,NA,NA,BCJ area G,25.5,21,NA,line,Excavation boundary,
1405,NA,NA,BCJ area G,25.4,21,NA,line,Excavation boundary,
1406,NA,NA,BCJ area G,25.3,21,NA,line,Excavation boundary,
1407,NA,NA,BCJ area G,25.2,21,NA,line,Excavation boundary,
1408,NA,NA,BCJ area G,25.1,21,NA,line,Excavation boundary,
1409,NA,NA,BCJ area G,25,21,NA,line,Excavation boundary,
1410,NA,NA,BCJ area G,24.9,21,NA,line,Excavation boundary,
1411,NA,NA,BCJ area G,24.8,21,NA,line,Excavation boundary,
1412,NA,NA,BCJ area G,24.7,21,NA,line,Excavation boundary,
1413,NA,NA,BCJ area G,24.6,21,NA,line,Excavation boundary,
1414,NA,NA,BCJ area G,24.5,21,NA,line,Excavation boundary,
1415,NA,NA,BCJ area G,24.4,21,NA,line,Excavation boundary,
1416,NA,NA,BCJ area G,24.3,21,NA,line,Excavation boundary,
1417,NA,NA,BCJ area G,24.2,21,NA,line,Excavation boundary,
1418,NA,NA,BCJ area G,24.1,21,NA,line,Excavation boundary,
1419,NA,NA,BCJ area G,24,21,NA,line,Excavation boundary,
1420,NA,NA,BCJ area G,23.9,21,NA,line,Excavation boundary,
1421,NA,NA,BCJ area G,23.8,21,NA,line,Excavation boundary,
1422,NA,NA,BCJ area G,23.7,21,NA,line,Excavation boundary,
1423,NA,NA,BCJ area G,23.6,21,NA,line,Excavation boundary,
1424,NA,NA,BCJ area G,23.5,21,NA,line,Excavation boundary,
1425,NA,NA,BCJ area G,23.4,21,NA,line,Excavation boundary,
1426,NA,NA,BCJ area G,23.3,21,NA,line,Excavation boundary,
1427,NA,NA,BCJ area G,23.2,21,NA,line,Excavation boundary,
1428,NA,NA,BCJ area G,23.1,21,NA,line,Excavation boundary,
1429,NA,NA,BCJ area G,23,21,NA,line,Excavation boundary,
1430,NA,NA,BCJ area G,22.9,21,NA,line,Excavation boundary,
1431,NA,NA,BCJ area G,22.8,21,NA,line,Excavation boundary,
1432,NA,NA,BCJ area G,22.7,21,NA,line,Excavation boundary,
1433,NA,NA,BCJ area G,22.6,21,NA,line,Excavation boundary,
1434,NA,NA,BCJ area G,22.5,21,NA,line,Excavation boundary,
1435,NA,NA,BCJ area G,22.4,21,NA,line,Excavation boundary,
1436,NA,NA,BCJ area G,22.3,21,NA,line,Excavation boundary,
1437,NA,NA,BCJ area G,22.2,21,NA,line,Excavation boundary,
1438,NA,NA,BCJ area G,22.1,21,NA,line,Excavation boundary,
1439,NA,NA,BCJ area G,22,21,NA,line,Excavation boundary,
1440,NA,NA,BCJ area G,21.9,21,NA,line,Excavation boundary,
1441,NA,NA,BCJ area G,21.8,21,NA,line,Excavation boundary,
1442,NA,NA,BCJ area G,21.7,21,NA,line,Excavation boundary,
1443,NA,NA,BCJ area G,21.6,21,NA,line,Excavation boundary,
1444,NA,NA,BCJ area G,21.5,21,NA,line,Excavation boundary,
1445,NA,NA,BCJ area G,21.4,21,NA,line,Excavation boundary,
1446,NA,NA,BCJ area G,21.3,21,NA,line,Excavation boundary,
1447,NA,NA,BCJ area G,21.2,21,NA,line,Excavation boundary,
1448,NA,NA,BCJ area G,21.1,21,NA,line,Excavation boundary,
1449,NA,NA,BCJ area G,21,21,NA,line,Excavation boundary,
1450,NA,NA,BCJ area G,20.9,21,NA,line,Excavation boundary,
1451,NA,NA,BCJ area G,20.8,21,NA,line,Excavation boundary,
1452,NA,NA,BCJ area G,20.7,21,NA,line,Excavation boundary,
1453,NA,NA,BCJ area G,20.6,21,NA,line,Excavation boundary,
1454,NA,NA,BCJ area G,20.5,21,NA,line,Excavation boundary,
1455,NA,NA,BCJ area G,20.4,21,NA,line,Excavation boundary,
1456,NA,NA,BCJ area G,20.3,21,NA,line,Excavation boundary,
1457,NA,NA,BCJ area G,20.2,21,NA,line,Excavation boundary,
1458,NA,NA,BCJ area G,20.1,21,NA,line,Excavation boundary,
1459,NA,NA,BCJ area G,20,21,NA,line,Excavation boundary,
1460,NA,NA,BCJ area G,19.9,21,NA,line,Excavation boundary,
1461,NA,NA,BCJ area G,19.8,21,NA,line,Excavation boundary,
1462,NA,NA,BCJ area G,19.7,21,NA,line,Excavation boundary,
1463,NA,NA,BCJ area G,19.6,21,NA,line,Excavation boundary,
1464,NA,NA,BCJ area G,19.5,21,NA,line,Excavation boundary,
1465,NA,NA,BCJ area G,19.4,21,NA,line,Excavation boundary,
1466,NA,NA,BCJ area G,19.3,21,NA,line,Excavation boundary,
1467,NA,NA,BCJ area G,19.2,21,NA,line,Excavation boundary,
1468,NA,NA,BCJ area G,19.1,21,NA,line,Excavation boundary,
1469,NA,NA,BCJ area G,19,21,NA,line,Excavation boundary,
1470,NA,NA,BCJ area G,18.9,21,NA,line,Excavation boundary,
1471,NA,NA,BCJ area G,18.8,21,NA,line,Excavation boundary,
1472,NA,NA,BCJ area G,18.7,21,NA,line,Excavation boundary,
1473,NA,NA,BCJ area G,18.6,21,NA,line,Excavation boundary,
1474,NA,NA,BCJ area G,18.5,21,NA,line,Excavation boundary,
1475,NA,NA,BCJ area G,18.4,21,NA,line,Excavation boundary,
1476,NA,NA,BCJ area G,18.3,21,NA,line,Excavation boundary,
1477,NA,NA,BCJ area G,18.2,21,NA,line,Excavation boundary,
1478,NA,NA,BCJ area G,18.1,21,NA,line,Excavation boundary,
1479,NA,NA,BCJ area G,18,21,NA,line,Excavation boundary,
1480,NA,NA,BCJ area G,14,21,NA,line,Excavation boundary,
1481,NA,NA,BCJ area G,13.9,21,NA,line,Excavation boundary,
1482,NA,NA,BCJ area G,13.8,21,NA,line,Excavation boundary,
1483,NA,NA,BCJ area G,13.7,21,NA,line,Excavation boundary,
1484,NA,NA,BCJ area G,13.6,21,NA,line,Excavation boundary,
1485,NA,NA,BCJ area G,13.5,21,NA,line,Excavation boundary,
1486,NA,NA,BCJ area G,13.4,21,NA,line,Excavation boundary,
1487,NA,NA,BCJ area G,13.3,21,NA,line,Excavation boundary,
1488,NA,NA,BCJ area G,13.2,21,NA,line,Excavation boundary,
1489,NA,NA,BCJ area G,13.1,21,NA,line,Excavation boundary,
1490,NA,NA,BCJ area G,13,21,NA,line,Excavation boundary,
1491,NA,NA,BCJ area G,12.9,21,NA,line,Excavation boundary,
1492,NA,NA,BCJ area G,12.8,21,NA,line,Excavation boundary,
1493,NA,NA,BCJ area G,12.7,21,NA,line,Excavation boundary,
1494,NA,NA,BCJ area G,12.6,21,NA,line,Excavation boundary,
1495,NA,NA,BCJ area G,12.5,21,NA,line,Excavation boundary,
1496,NA,NA,BCJ area G,12.4,21,NA,line,Excavation boundary,
1497,NA,NA,BCJ area G,12.3,21,NA,line,Excavation boundary,
1498,NA,NA,BCJ area G,12.2,21,NA,line,Excavation boundary,
1499,NA,NA,BCJ area G,12.1,21,NA,line,Excavation boundary,
1500,NA,NA,BCJ area G,12,21,NA,line,Excavation boundary,
1501,NA,NA,BCJ area G,11.9,21,NA,line,Excavation boundary,
1502,NA,NA,BCJ area G,11.8,21,NA,line,Excavation boundary,
1503,NA,NA,BCJ area G,11.7,21,NA,line,Excavation boundary,
1504,NA,NA,BCJ area G,11.6,21,NA,line,Excavation boundary,
1505,NA,NA,BCJ area G,11.5,21,NA,line,Excavation boundary,
1506,NA,NA,BCJ area G,11.4,21,NA,line,Excavation boundary,
1507,NA,NA,BCJ area G,11.3,21,NA,line,Excavation boundary,
1508,NA,NA,BCJ area G,11.2,21,NA,line,Excavation boundary,
1509,NA,NA,BCJ area G,11.1,21,NA,line,Excavation boundary,
1510,NA,NA,BCJ area G,11,21,NA,line,Excavation boundary,
1511,NA,NA,BCJ area G,10.9,21,NA,line,Excavation boundary,
1512,NA,NA,BCJ area G,10.8,21,NA,line,Excavation boundary,
1513,NA,NA,BCJ area G,10.7,21,NA,line,Excavation boundary,
1514,NA,NA,BCJ area G,10.6,21,NA,line,Excavation boundary,
1515,NA,NA,BCJ area G,10.5,21,NA,line,Excavation boundary,
1516,NA,NA,BCJ area G,10.4,21,NA,line,Excavation boundary,
1517,NA,NA,BCJ area G,10.3,21,NA,line,Excavation boundary,
1518,NA,NA,BCJ area G,10.2,21,NA,line,Excavation boundary,
1519,NA,NA,BCJ area G,10.1,21,NA,line,Excavation boundary,
1520,NA,NA,BCJ area G,10,21,NA,line,Excavation boundary,
1521,NA,NA,BCJ area G,9.9,21,NA,line,Excavation boundary,
1522,NA,NA,BCJ area G,9.8,21,NA,line,Excavation boundary,
1523,NA,NA,BCJ area G,9.7,21,NA,line,Excavation boundary,
1524,NA,NA,BCJ area G,9.6,21,NA,line,Excavation boundary,
1525,NA,NA,BCJ area G,9.5,21,NA,line,Excavation boundary,
1526,NA,NA,BCJ area G,9.4,21,NA,line,Excavation boundary,
1527,NA,NA,BCJ area G,9.3,21,NA,line,Excavation boundary,
1528,NA,NA,BCJ area G,9.2,21,NA,line,Excavation boundary,
1529,NA,NA,BCJ area G,9.1,21,NA,line,Excavation boundary,
1530,NA,NA,BCJ area G,9,21,NA,line,Excavation boundary,
1531,NA,NA,BCJ area G,8.9,21,NA,line,Excavation boundary,
1532,NA,NA,BCJ area G,8.8,21,NA,line,Excavation boundary,
1533,NA,NA,BCJ area G,8.7,21,NA,line,Excavation boundary,
1534,NA,NA,BCJ area G,8.6,21,NA,line,Excavation boundary,
1535,NA,NA,BCJ area G,8.5,21,NA,line,Excavation boundary,
1536,NA,NA,BCJ area G,8.4,21,NA,line,Excavation boundary,
1537,NA,NA,BCJ area G,8.3,21,NA,line,Excavation boundary,
1538,NA,NA,BCJ area G,8.2,21,NA,line,Excavation boundary,
1539,NA,NA,BCJ area G,8.1,21,NA,line,Excavation boundary,
1540,NA,NA,BCJ area G,8,21,NA,line,Excavation boundary,
1541,NA,NA,BCJ area G,7.9,21,NA,line,Excavation boundary,
1542,NA,NA,BCJ area G,7.8,21,NA,line,Excavation boundary,
1543,NA,NA,BCJ area G,7.7,21,NA,line,Excavation boundary,
1544,NA,NA,BCJ area G,7.6,21,NA,line,Excavation boundary,
1545,NA,NA,BCJ area G,7.5,21,NA,line,Excavation boundary,
1546,NA,NA,BCJ area G,7.4,21,NA,line,Excavation boundary,
1547,NA,NA,BCJ area G,7.3,21,NA,line,Excavation boundary,
1548,NA,NA,BCJ area G,7.2,21,NA,line,Excavation boundary,
1549,NA,NA,BCJ area G,7.1,21,NA,line,Excavation boundary,
1550,NA,NA,BCJ area G,7,21,NA,line,Excavation boundary,
1551,NA,NA,BCJ area G,6.9,21,NA,line,Excavation boundary,
1552,NA,NA,BCJ area G,6.8,21,NA,line,Excavation boundary,
1553,NA,NA,BCJ area G,6.7,21,NA,line,Excavation boundary,
1554,NA,NA,BCJ area G,6.6,21,NA,line,Excavation boundary,
1555,NA,NA,BCJ area G,6.5,21,NA,line,Excavation boundary,
1556,NA,NA,BCJ area G,6.4,21,NA,line,Excavation boundary,
1557,NA,NA,BCJ area G,6.3,21,NA,line,Excavation boundary,
1558,NA,NA,BCJ area G,6.2,21,NA,line,Excavation boundary,
1559,NA,NA,BCJ area G,6.1,21,NA,line,Excavation boundary,
1560,NA,NA,BCJ area G,6,21,NA,line,Excavation boundary,
1561,NA,NA,BCJ area G,5.9,21,NA,line,Excavation boundary,
1562,NA,NA,BCJ area G,5.8,21,NA,line,Excavation boundary,
1563,NA,NA,BCJ area G,5.7,21,NA,line,Excavation boundary,
1564,NA,NA,BCJ area G,5.6,21,NA,line,Excavation boundary,
1565,NA,NA,BCJ area G,5.5,21,NA,line,Excavation boundary,
1566,NA,NA,BCJ area G,5.4,21,NA,line,Excavation boundary,
1567,NA,NA,BCJ area G,5.3,21,NA,line,Excavation boundary,
1568,NA,NA,BCJ area G,5.2,21,NA,line,Excavation boundary,
1569,NA,NA,BCJ area G,5.1,21,NA,line,Excavation boundary,
1570,NA,NA,BCJ area G,5,21,NA,line,Excavation boundary,
1571,NA,NA,BCJ area G,4.9,21,NA,line,Excavation boundary,
1572,NA,NA,BCJ area G,4.8,21,NA,line,Excavation boundary,
1573,NA,NA,BCJ area G,4.7,21,NA,line,Excavation boundary,
1574,NA,NA,BCJ area G,4.6,21,NA,line,Excavation boundary,
1575,NA,NA,BCJ area G,4.5,21,NA,line,Excavation boundary,
1576,NA,NA,BCJ area G,4.4,21,NA,line,Excavation boundary,
1577,NA,NA,BCJ area G,4.3,21,NA,line,Excavation boundary,
1578,NA,NA,BCJ area G,4.2,21,NA,line,Excavation boundary,
1579,NA,NA,BCJ area G,4.1,21,NA,line,Excavation boundary,
1580,NA,NA,BCJ area G,4,21,NA,line,Excavation boundary,
1581,NA,NA,BCJ area G,3.9,21,NA,line,Excavation boundary,
1582,NA,NA,BCJ area G,3.8,21,NA,line,Excavation boundary,
1583,NA,NA,BCJ area G,3.7,21,NA,line,Excavation boundary,
1584,NA,NA,BCJ area G,3.6,21,NA,line,Excavation boundary,
1585,NA,NA,BCJ area G,3.5,21,NA,line,Excavation boundary,
1586,NA,NA,BCJ area G,3.4,21,NA,line,Excavation boundary,
1587,NA,NA,BCJ area G,3.3,21,NA,line,Excavation boundary,
1588,NA,NA,BCJ area G,3.2,21,NA,line,Excavation boundary,
1589,NA,NA,BCJ area G,3.1,21,NA,line,Excavation boundary,
1590,NA,NA,BCJ area G,3,21,NA,line,Excavation boundary,
1591,NA,NA,BCJ area G,2.9,21,NA,line,Excavation boundary,
1592,NA,NA,BCJ area G,2.8,21,NA,line,Excavation boundary,
1593,NA,NA,BCJ area G,2.7,21,NA,line,Excavation boundary,
1594,NA,NA,BCJ area G,2.6,21,NA,line,Excavation boundary,
1595,NA,NA,BCJ area G,2.5,21,NA,line,Excavation boundary,
1596,NA,NA,BCJ area G,2.4,21,NA,line,Excavation boundary,
1597,NA,NA,BCJ area G,2.3,21,NA,line,Excavation boundary,
1598,NA,NA,BCJ area G,2.2,21,NA,line,Excavation boundary,
1599,NA,NA,BCJ area G,2.1,21,NA,line,Excavation boundary,
1600,NA,NA,BCJ area G,2,21,NA,line,Excavation boundary,
1601,NA,NA,BCJ area G,1.9,21,NA,line,Excavation boundary,
1602,NA,NA,BCJ area G,1.8,21,NA,line,Excavation boundary,
1603,NA,NA,BCJ area G,1.7,21,NA,line,Excavation boundary,
1604,NA,NA,BCJ area G,1.6,21,NA,line,Excavation boundary,
1605,NA,NA,BCJ area G,1.5,21,NA,line,Excavation boundary,
1606,NA,NA,BCJ area G,1.4,21,NA,line,Excavation boundary,
1607,NA,NA,BCJ area G,1.3,21,NA,line,Excavation boundary,
1608,NA,NA,BCJ area G,1.2,21,NA,line,Excavation boundary,
1609,NA,NA,BCJ area G,1.1,21,NA,line,Excavation boundary,
1610,NA,NA,BCJ area G,1,21,NA,line,Excavation boundary,
1629,NA,NA,BCJ area G,30,20.9,NA,line,Excavation boundary,
1630,NA,NA,BCJ area G,1,20.9,NA,line,Excavation boundary,
1659,NA,NA,BCJ area G,30,20.8,NA,line,Excavation boundary,
1660,NA,NA,BCJ area G,1,20.8,NA,line,Excavation boundary,
1716,NA,NA,BCJ area G,30,20.7,NA,line,Excavation boundary,
1717,NA,NA,BCJ area G,1,20.7,NA,line,Excavation boundary,
1789,NA,NA,BCJ area G,30,20.6,NA,line,Excavation boundary,
1790,NA,NA,BCJ area G,1,20.6,NA,line,Excavation boundary,
1863,NA,NA,BCJ area G,30,20.5,NA,line,Excavation boundary,
1864,NA,NA,BCJ area G,1,20.5,NA,line,Excavation boundary,
1940,NA,NA,BCJ area G,30,20.4,NA,line,Excavation boundary,
1941,NA,NA,BCJ area G,1,20.4,NA,line,Excavation boundary,
1991,NA,NA,BCJ area G,30,20.3,NA,line,Excavation boundary,
1992,NA,NA,BCJ area G,1,20.3,NA,line,Excavation boundary,
2066,NA,NA,BCJ area G,30,20.2,NA,line,Excavation boundary,
2067,NA,NA,BCJ area G,1,20.2,NA,line,Excavation boundary,
2139,NA,NA,BCJ area G,30,20.1,NA,line,Excavation boundary,
2140,NA,NA,BCJ area G,1,20.1,NA,line,Excavation boundary,
2196,NA,NA,BCJ area G,1,20,NA,line,Excavation boundary,
2197,NA,NA,BCJ area G,1.1,20,NA,line,Excavation boundary,
2198,NA,NA,BCJ area G,1.2,20,NA,line,Excavation boundary,
2199,NA,NA,BCJ area G,1.3,20,NA,line,Excavation boundary,
2200,NA,NA,BCJ area G,1.4,20,NA,line,Excavation boundary,
2201,NA,NA,BCJ area G,1.5,20,NA,line,Excavation boundary,
2202,NA,NA,BCJ area G,1.6,20,NA,line,Excavation boundary,
2203,NA,NA,BCJ area G,1.7,20,NA,line,Excavation boundary,
2204,NA,NA,BCJ area G,1.8,20,NA,line,Excavation boundary,
2205,NA,NA,BCJ area G,1.9,20,NA,line,Excavation boundary,
2206,NA,NA,BCJ area G,2,20,NA,line,Excavation boundary,
2207,NA,NA,BCJ area G,2.1,20,NA,line,Excavation boundary,
2208,NA,NA,BCJ area G,2.2,20,NA,line,Excavation boundary,
2209,NA,NA,BCJ area G,2.3,20,NA,line,Excavation boundary,
2210,NA,NA,BCJ area G,2.4,20,NA,line,Excavation boundary,
2211,NA,NA,BCJ area G,2.5,20,NA,line,Excavation boundary,
2212,NA,NA,BCJ area G,2.6,20,NA,line,Excavation boundary,
2213,NA,NA,BCJ area G,2.7,20,NA,line,Excavation boundary,
2214,NA,NA,BCJ area G,2.8,20,NA,line,Excavation boundary,
2215,NA,NA,BCJ area G,2.9,20,NA,line,Excavation boundary,
2216,NA,NA,BCJ area G,3,20,NA,line,Excavation boundary,
2217,NA,NA,BCJ area G,3.1,20,NA,line,Excavation boundary,
