order,SpecimenID,Image.J.ID,Site,Pit,X,Y,Spit,TP.spit,Category,Raw.material,artefact,Key,activity_area,Nodule,Retouch,Use wear,CONJOIN SET,Breakage
1212,NA,NA,BCJ area G,line,14,21.8,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1224,NA,NA,BCJ area G,line,18,21.7,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1225,NA,NA,BCJ area G,line,14,21.7,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1247,NA,NA,BCJ area G,line,18,21.6,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1248,NA,NA,BCJ area G,line,14,21.6,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1265,NA,NA,BCJ area G,line,18,21.5,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1266,NA,NA,BCJ area G,line,14,21.5,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1287,NA,NA,BCJ area G,line,18,21.4,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1288,NA,NA,BCJ area G,line,14,21.4,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1311,NA,NA,BCJ area G,line,18,21.3,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1312,NA,NA,BCJ area G,line,14,21.3,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1333,NA,NA,BCJ area G,line,18,21.2,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1334,NA,NA,BCJ area G,line,14,21.2,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1349,NA,NA,BCJ area G,line,18,21.1,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1350,NA,NA,BCJ area G,line,14,21.1,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1359,NA,NA,BCJ area G,line,30,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1360,NA,NA,BCJ area G,line,29.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1361,NA,NA,BCJ area G,line,29.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1362,NA,NA,BCJ area G,line,29.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1363,NA,NA,BCJ area G,line,29.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1364,NA,NA,BCJ area G,line,29.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1365,NA,NA,BCJ area G,line,29.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1366,NA,NA,BCJ area G,line,29.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1367,NA,NA,BCJ area G,line,29.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1368,NA,NA,BCJ area G,line,29.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1369,NA,NA,BCJ area G,line,29,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1370,NA,NA,BCJ area G,line,28.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1371,NA,NA,BCJ area G,line,28.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1372,NA,NA,BCJ area G,line,28.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1373,NA,NA,BCJ area G,line,28.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1374,NA,NA,BCJ area G,line,28.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1375,NA,NA,BCJ area G,line,28.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1376,NA,NA,BCJ area G,line,28.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1377,NA,NA,BCJ area G,line,28.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1378,NA,NA,BCJ area G,line,28.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1379,NA,NA,BCJ area G,line,28,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1380,NA,NA,BCJ area G,line,27.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1381,NA,NA,BCJ area G,line,27.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1382,NA,NA,BCJ area G,line,27.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1383,NA,NA,BCJ area G,line,27.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1384,NA,NA,BCJ area G,line,27.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1385,NA,NA,BCJ area G,line,27.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1386,NA,NA,BCJ area G,line,27.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1387,NA,NA,BCJ area G,line,27.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1388,NA,NA,BCJ area G,line,27.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1389,NA,NA,BCJ area G,line,27,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1390,NA,NA,BCJ area G,line,26.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1391,NA,NA,BCJ area G,line,26.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1392,NA,NA,BCJ area G,line,26.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1393,NA,NA,BCJ area G,line,26.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1394,NA,NA,BCJ area G,line,26.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1395,NA,NA,BCJ area G,line,26.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1396,NA,NA,BCJ area G,line,26.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1397,NA,NA,BCJ area G,line,26.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1398,NA,NA,BCJ area G,line,26.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1399,NA,NA,BCJ area G,line,26,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1400,NA,NA,BCJ area G,line,25.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1401,NA,NA,BCJ area G,line,25.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1402,NA,NA,BCJ area G,line,25.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1403,NA,NA,BCJ area G,line,25.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1404,NA,NA,BCJ area G,line,25.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1405,NA,NA,BCJ area G,line,25.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1406,NA,NA,BCJ area G,line,25.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1407,NA,NA,BCJ area G,line,25.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1408,NA,NA,BCJ area G,line,25.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1409,NA,NA,BCJ area G,line,25,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1410,NA,NA,BCJ area G,line,24.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1411,NA,NA,BCJ area G,line,24.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1412,NA,NA,BCJ area G,line,24.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1413,NA,NA,BCJ area G,line,24.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1414,NA,NA,BCJ area G,line,24.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1415,NA,NA,BCJ area G,line,24.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1416,NA,NA,BCJ area G,line,24.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1417,NA,NA,BCJ area G,line,24.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1418,NA,NA,BCJ area G,line,24.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1419,NA,NA,BCJ area G,line,24,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1420,NA,NA,BCJ area G,line,23.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1421,NA,NA,BCJ area G,line,23.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1422,NA,NA,BCJ area G,line,23.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1423,NA,NA,BCJ area G,line,23.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1424,NA,NA,BCJ area G,line,23.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1425,NA,NA,BCJ area G,line,23.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1426,NA,NA,BCJ area G,line,23.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1427,NA,NA,BCJ area G,line,23.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1428,NA,NA,BCJ area G,line,23.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1429,NA,NA,BCJ area G,line,23,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1430,NA,NA,BCJ area G,line,22.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1431,NA,NA,BCJ area G,line,22.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1432,NA,NA,BCJ area G,line,22.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1433,NA,NA,BCJ area G,line,22.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1434,NA,NA,BCJ area G,line,22.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1435,NA,NA,BCJ area G,line,22.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1436,NA,NA,BCJ area G,line,22.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1437,NA,NA,BCJ area G,line,22.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1438,NA,NA,BCJ area G,line,22.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1439,NA,NA,BCJ area G,line,22,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1440,NA,NA,BCJ area G,line,21.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1441,NA,NA,BCJ area G,line,21.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1442,NA,NA,BCJ area G,line,21.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1443,NA,NA,BCJ area G,line,21.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1444,NA,NA,BCJ area G,line,21.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1445,NA,NA,BCJ area G,line,21.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1446,NA,NA,BCJ area G,line,21.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1447,NA,NA,BCJ area G,line,21.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1448,NA,NA,BCJ area G,line,21.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1449,NA,NA,BCJ area G,line,21,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1450,NA,NA,BCJ area G,line,20.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1451,NA,NA,BCJ area G,line,20.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1452,NA,NA,BCJ area G,line,20.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1453,NA,NA,BCJ area G,line,20.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1454,NA,NA,BCJ area G,line,20.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1455,NA,NA,BCJ area G,line,20.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1456,NA,NA,BCJ area G,line,20.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1457,NA,NA,BCJ area G,line,20.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1458,NA,NA,BCJ area G,line,20.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1459,NA,NA,BCJ area G,line,20,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1460,NA,NA,BCJ area G,line,19.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1461,NA,NA,BCJ area G,line,19.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1462,NA,NA,BCJ area G,line,19.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1463,NA,NA,BCJ area G,line,19.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1464,NA,NA,BCJ area G,line,19.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1465,NA,NA,BCJ area G,line,19.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1466,NA,NA,BCJ area G,line,19.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1467,NA,NA,BCJ area G,line,19.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1468,NA,NA,BCJ area G,line,19.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1469,NA,NA,BCJ area G,line,19,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1470,NA,NA,BCJ area G,line,18.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1471,NA,NA,BCJ area G,line,18.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1472,NA,NA,BCJ area G,line,18.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1473,NA,NA,BCJ area G,line,18.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1474,NA,NA,BCJ area G,line,18.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1475,NA,NA,BCJ area G,line,18.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1476,NA,NA,BCJ area G,line,18.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1477,NA,NA,BCJ area G,line,18.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1478,NA,NA,BCJ area G,line,18.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1479,NA,NA,BCJ area G,line,18,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1480,NA,NA,BCJ area G,line,14,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1481,NA,NA,BCJ area G,line,13.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1482,NA,NA,BCJ area G,line,13.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1483,NA,NA,BCJ area G,line,13.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1484,NA,NA,BCJ area G,line,13.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1485,NA,NA,BCJ area G,line,13.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1486,NA,NA,BCJ area G,line,13.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1487,NA,NA,BCJ area G,line,13.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1488,NA,NA,BCJ area G,line,13.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1489,NA,NA,BCJ area G,line,13.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1490,NA,NA,BCJ area G,line,13,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1491,NA,NA,BCJ area G,line,12.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1492,NA,NA,BCJ area G,line,12.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1493,NA,NA,BCJ area G,line,12.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1494,NA,NA,BCJ area G,line,12.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1495,NA,NA,BCJ area G,line,12.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1496,NA,NA,BCJ area G,line,12.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1497,NA,NA,BCJ area G,line,12.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1498,NA,NA,BCJ area G,line,12.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1499,NA,NA,BCJ area G,line,12.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1500,NA,NA,BCJ area G,line,12,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1501,NA,NA,BCJ area G,line,11.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1502,NA,NA,BCJ area G,line,11.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1503,NA,NA,BCJ area G,line,11.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1504,NA,NA,BCJ area G,line,11.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1505,NA,NA,BCJ area G,line,11.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1506,NA,NA,BCJ area G,line,11.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1507,NA,NA,BCJ area G,line,11.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1508,NA,NA,BCJ area G,line,11.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1509,NA,NA,BCJ area G,line,11.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1510,NA,NA,BCJ area G,line,11,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1511,NA,NA,BCJ area G,line,10.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1512,NA,NA,BCJ area G,line,10.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1513,NA,NA,BCJ area G,line,10.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1514,NA,NA,BCJ area G,line,10.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1515,NA,NA,BCJ area G,line,10.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1516,NA,NA,BCJ area G,line,10.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1517,NA,NA,BCJ area G,line,10.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1518,NA,NA,BCJ area G,line,10.2,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1519,NA,NA,BCJ area G,line,10.1,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1520,NA,NA,BCJ area G,line,10,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1521,NA,NA,BCJ area G,line,9.9,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1522,NA,NA,BCJ area G,line,9.8,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1523,NA,NA,BCJ area G,line,9.7,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1524,NA,NA,BCJ area G,line,9.6,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1525,NA,NA,BCJ area G,line,9.5,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1526,NA,NA,BCJ area G,line,9.4,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
1527,NA,NA,BCJ area G,line,9.3,21,NA,NA,line,line,line,Excavation boundary,,line,line,line,line,line
