order,Image.J.ID,SpecimenID,Site,notX,notY,Pit,X,Y,first.pit,TP.spit,Spit,Weight,Raw.material,Category,Hue.1,Key,Key_don't plot,Nodule,Breakage,LONG.TRAN.Breakage.type,Cortex,Cortex.col,Retouch,Use.wear,Dors.scar.term,bipolar,Notes,Potlid,Core,Area,Max.Length,Max.Width,FeretX,FeretY,Feret.angle,Perimeter,Round,X.1,Y.1,Image,FQAFP.cat.d,Sed..Col..No.,Nodule.Image,Lustre,Colour.uniformity,Texture,Chroma.1,Hue.2,Chroma.2,Hue.3,Chroma.3,Grain.uniformity,Matrix.grain.size,Largest.grains,Depth..mm.,Platform,O.hang.rem.,Plat.crushing,Termination,Dorsal.scars,Perc..length,Platform.width,Max.P.width,Termination.width,Plat.thick,Max.thick,Date.of.entry,Crazing,Crenated,Ext..Plat..Angle,Arris,confidence,Break.width.prox.,Break.width.distal,Break.width.long.,Plotted
4004,2,17827,BCJ area F7,NA,NA,F7A,15.5,16.5,NA,2 (10-20cm),4,0.05,quartz,Flake,TRANSLUCENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.75,8.5,3.914,22.5,76.5,61.928,21.289,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4005,3,17828,BCJ area F7,NA,NA,F7A,15.8,16.7,NA,3 (20-30cm),6,0.02,quartz,Flake,TRANSLUCENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.938,5.099,4,42.5,70,101.31,15.314,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4006,4,17829,BCJ area F7,NA,NA,F7A,15.3,16.65,NA,3 (20-30cm),6,3.98,quartz,Flake,FINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.312,26.394,14.399,57.25,51.75,95.981,79.619,0.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4007,5,17830,BCJ area F7,NA,NA,F7A,15.9,16.35,NA,3 (20-30cm),6,0.02,quartz,Flake,TRANSLUCENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.25,6.731,3.5,67,69.5,68.199,19.753,0.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4008,6,17831,BCJ area F7,NA,NA,F7A,15.35,16.2,NA,3 (20-30cm),6,0.06,quartz,Flake,TRANSLUCENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.625,9.192,4.029,74,69.5,22.38,21.46,0.454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4009,7,17832,BCJ area F7,NA,NA,F7A,15.95,16.095,NA,3 (20-30cm),6,0.2,quartz,"Rock, non-diagnostic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.312,10.308,7.447,86.5,70,14.036,29.006,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4010,8,17833,BCJ area F7,NA,NA,F7A,15.1,16.85,NA,3 (20-30cm),6,0.06,quartz,"Rock, non-diagnostic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,7.111,5.747,99,67.25,10.125,21.935,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4011,9,17834,BCJ area F7,NA,NA,F7A,15.7,16.05,NA,3 (20-30cm),6,0.08,silcrete,Flake,NA,NA,NA,F9,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.375,9.253,4.926,110.25,61,128.418,23.703,0.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4012,10,17835,BCJ area F7,NA,NA,F7A,15.05,16.4,NA,3 (20-30cm),6,1.76,silcrete,Flake,NA,NA,Backed artefact imported,F6,1,NA,NA,NA,backed,NA,NA,NA,HEAT DAMAGE? CONJOINS WITH 17901,NA,NA,221.312,31.394,10.446,124,82.75,84.516,78.841,0.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4013,11,17836,BCJ area F7,NA,NA,F7A,15.6,16.8,NA,3 (20-30cm),6,0.4,silcrete,"Angular shatter, non-diagnostic",NA,NA,NA,F9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.375,10.371,6.75,138.25,56.75,105.376,30.006,0.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4014,12,17837,BCJ area F7,NA,NA,F7A,16,16.15,NA,3 (20-30cm),6,0.02,silcrete,Flake,NA,NA,NA,F3,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.688,7.906,4.849,148.25,61.5,55.305,21.167,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4015,13,17838,BCJ area F7,NA,NA,F7A,15.6,16.35,NA,3 (20-30cm),6,1.57,silcrete,"Angular shatter, non-diagnostic",NA,NA,NA,F9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.938,15.258,11.223,157.5,54.5,161.862,47.38,0.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4016,14,17839,BCJ area F7,NA,NA,F7A,15.25,16.05,NA,3 (20-30cm),6,0.06,silcrete,Flake,NA,NA,NA,F1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.688,7.941,6.15,179.5,58.5,61.821,23.081,0.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4018,16,17841,BCJ area F7,NA,NA,F7A,15.85,16.55,NA,4 (30-40cm),8,16.59,quartz,Flake,MEDIUM,NA,NA,NA,NA,NA,NA,NA,unifacial,NA,NA,NA,NA,NA,NA,775.875,41.178,28.065,40.75,43.25,74.867,121.231,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4019,17,17842,BCJ area F7,NA,NA,F7A,15.7,16.2,NA,4 (30-40cm),8,1.46,quartz,Flake,MEDIUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.312,19.474,16.111,68.5,39,41.878,62.441,0.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4020,18,17843,BCJ area F7,NA,NA,F7A,16,16.45,NA,4 (30-40cm),8,0.27,quartz,Flake,MEDIUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.312,13.532,7.937,89.5,34.5,64.855,39.41,0.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4021,19,17844,BCJ area F7,NA,NA,F7A,15.45,16.95,NA,4 (30-40cm),8,0.98,quartz,Flake,MEDIUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.062,19.526,12.12,104.75,18.25,103.325,55.724,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4022,20,17845,BCJ area F7,NA,NA,F7A,15.25,16.8,NA,5 (40-50cm),10,0.28,quartz,Flake,TRANSLUCENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.375,11.971,7.937,137.25,31.25,61.294,34.188,0.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4023,21,17846,BCJ area F7,NA,NA,F7A,15.5,16.6,NA,5 (40-50cm),10,1.18,quartz,FP flaked piece,MEDIUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.25,17.062,14.952,153,31.75,39.053,53.138,0.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4024,1,17847,BCJ area F7,12,13,F7B,12,13,1,1 (0-10cm),2,0.58,quartz,Flake,ROUGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.375,14.27,10.75,14,106.75,93.013,44.163,0.777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4025,2,17848,BCJ area F7,NA,NA,F7B,12.5,13.5,NA,1 (0-10cm),2,2.07,quartz,"Rock, non-diagnostic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ROUNDED COBBLE,NA,NA,147.375,16.159,12.535,32.5,121.25,55.081,48.491,0.786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4026,3,17849,BCJ area F7,NA,NA,F7B,12.8,13.7,NA,1 (0-10cm),2,0.05,quartz,Flake,MEDIUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.875,8.189,4.392,51,119.75,58.736,21.289,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4027,4,17850,BCJ area F7,NA,NA,F7B,12.3,13.65,NA,2 (10-20cm),4,0.01,quartz,Flake,TRANSLUCENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,6.801,5.247,73,112.25,162.897,20.228,0.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4028,5,17851,BCJ area F7,NA,NA,F7B,12.9,13.35,NA,2 (10-20cm),4,0.65,silcrete,Flake,NA,NA,Backed artefact local F3,F3,1,NA,NA,NA,backed,NA,NA,NA,NA,NA,NA,132.812,18.683,10.25,86.5,118.5,77.638,49.749,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4029,6,17852,BCJ area F7,NA,NA,F7B,12.35,13.2,NA,2 (10-20cm),4,0.03,silcrete,Flake,NA,NA,NA,F1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.312,7.159,4.337,98.5,108.25,114.775,19.399,0.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4030,7,17853,BCJ area F7,NA,NA,F7B,12.95,13.095,NA,3 (20-30cm),6,0.17,silcrete,"Angular shatter, non-diagnostic",NA,NA,NA,F3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.062,9.169,5.25,15.5,90,78.996,23.496,0.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4031,8,17854,BCJ area F7,NA,NA,F7B,12.1,13.85,NA,3 (20-30cm),6,0.1,silcrete,Flake,NA,NA,NA,F5A,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5,15.656,5.038,25.5,91.75,70.408,37.289,0.301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4032,9,17855,BCJ area F7,NA,NA,F7B,12.7,13.05,NA,3 (20-30cm),6,0.64,silcrete,Flake,NA,NA,Backed artefact local F1,F1,3,9,NA,NA,backed,NA,NA,NA,NA,NA,NA,118,21.531,7.877,40.5,93,77.255,53.36,0.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4033,10,17856,BCJ area F7,NA,NA,F7B,12.05,13.4,NA,3 (20-30cm),6,0.08,quartz,"Rock, non-diagnostic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.938,7.701,6.521,47.25,90.5,76.866,23.496,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4034,11,17857,BCJ area F7,NA,NA,F7B,12.6,13.8,NA,3 (20-30cm),6,0.02,silcrete,Flake,NA,NA,NA,F3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.75,7.973,5.103,57.5,89,41.186,20.96,0.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4035,12,17858,BCJ area F7,NA,NA,F7B,12.9,13.15,NA,3 (20-30cm),6,0.07,quartz,Flake,TRANSLUCENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.875,11.071,5.988,69.25,87.75,25.408,31.385,0.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4036,13,17859,BCJ area F7,NA,NA,F7B,12.6,13.35,NA,3 (20-30cm),6,2.77,quartz,"Angular shatter, non-diagnostic",MEDIUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222.562,21.132,17.296,82.25,71.25,154.041,70.244,0.873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4037,14,17860,BCJ area F7,NA,NA,F7B,12.25,13.05,NA,3 (20-30cm),6,0.25,quartz,Flake,MEDIUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.25,11.859,8.485,106.5,85.5,55.305,37.542,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4038,15,17861,BCJ area F7,NA,NA,F7B,12.25,14,NA,3 (20-30cm),6,0.26,quartz,"Angular shatter, non-diagnostic",TRANSLUCENT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.625,12.191,7.44,124.75,85.75,74.539,32.506,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4039,16,17862,BCJ area F7,NA,NA,F7B,12.85,13.55,NA,4 (30-40cm),8,1.11,quartz,"Angular shatter, non-diagnostic",ROUGH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.125,18.14,11.373,10.25,48,119.745,54.517,0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4040,17,17863,BCJ area F7,NA,NA,F7B,12.7,13.2,NA,4 (30-40cm),8,0.22,quartz,"Rock, non-diagnostic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.312,8.344,6.921,28.75,52.25,8.616,24.763,0.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4041,18,17864,BCJ area F7,NA,NA,F7B,13,13.45,NA,4 (30-40cm),8,0.13,quartz,"Rock, non-diagnostic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.688,7.846,6.163,40.75,57.25,22.479,22.789,0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4042,19,17865,BCJ area F7,NA,NA,F7B,12.45,13.95,NA,4 (30-40cm),8,0.02,quartz,Edge-ground axe,FINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5,7.115,2.5,54.75,56.75,18.435,17.157,0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4043,20,17866,BCJ area F7,NA,NA,F7B,12.25,13.8,NA,4 (30-40cm),8,0.06,silcrete,Flake,NA,NA,NA,F1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.312,7.404,5.667,68.5,51.75,101.689,21.581,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4044,21,17867,BCJ area F7,NA,NA,F7B,12.5,13.6,NA,4 (30-40cm),8,0.07,silcrete,Flake,NA,NA,NA,F1,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.5,11.71,8.383,81.75,58,73.887,33.617,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4045,22,17868,BCJ area F7,NA,NA,F7B,12.85,13.95,NA,5 (40-50cm),10,3.07,quartz,"Rock, non-diagnostic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.875,25.848,15.01,12.75,35,85.006,76.619,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4046,23,17869,BCJ area F7,NA,NA,F7B,13,13.8,NA,5 (40-50cm),10,0.21,quartz,Flake,MEDIUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.688,14.39,4.75,32.75,31.75,82.011,36.592,0.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4047,24,17870,BCJ area F7,NA,NA,F7B,12,13.75,NA,5 (40-50cm),10,0.07,quartz,Flake,FINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.875,8.385,5.457,44.75,29,79.695,22.935,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4048,25,17871,BCJ area F7,NA,NA,F7B,12.65,13.6,NA,5 (40-50cm),10,0.28,silcrete,Flake,NA,NA,NA,F1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,12.619,9.545,57.75,19,146.31,37.799,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4049,1,17872,BCJ area F7,15,15,F7C,15,15,1,1 (0-10cm),2,0.1,silcrete,Flake,NA,NA,NA,F3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.062,9.66,6.2,7.75,46.5,79.563,26.874,0.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4050,2,17873,BCJ area F7,NA,NA,F7C,15.5,15.5,NA,1 (0-10cm),2,0.04,silcrete,Flake,NA,NA,NA,F3,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.188,9.031,4.079,16,37.5,94.764,22.581,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4051,3,17874,BCJ area F7,NA,NA,F7C,15.8,15.7,NA,1 (0-10cm),2,0.06,quartz,"Rock, non-diagnostic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.938,7.319,5.743,22.5,39.5,97.853,21.203,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4052,4,17875,BCJ area F7,NA,NA,F7C,15.3,15.65,NA,2 (10-20cm),4,0.02,quartz,"Rock, non-diagnostic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.062,5.408,4.009,41,45,56.31,15.278,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4053,5,17876,BCJ area F7,NA,NA,F7C,15.9,15.35,NA,3 (20-30cm),6,0.09,silcrete,Flake,NA,NA,NA,F3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.125,9.849,5.402,62,47.25,66.038,25.471,0.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4054,6,17877,BCJ area F7,NA,NA,F7C,15.35,15.2,NA,3 (20-30cm),6,0.04,silcrete,Flake,NA,NA,NA,F3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.875,11.15,4.35,70.5,49,70.346,27.021,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
4055,7,17878,BCJ area F7,NA,NA,F7C,15.95,15.095,NA,3 (20-30cm),6,0.04,silcrete,Flake,NA,NA,NA,F6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.062,6.973,5.747,82.75,47.75,75.466,20.228,0.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27/08/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
