order,Image.J.ID,SpecimenID,Site,notX,notY,X,Y,Spit,Raw.material,Key
4030,7,17853,BCJ area F7,NA,NA,12.95,13.095,6,silcrete,NA
4031,8,17854,BCJ area F7,NA,NA,12.1,13.85,6,silcrete,NA
4032,9,17855,BCJ area F7,NA,NA,12.7,13.05,6,silcrete,NA
4033,10,17856,BCJ area F7,NA,NA,12.05,13.4,6,quartz,NA
4034,11,17857,BCJ area F7,NA,NA,12.6,13.8,6,silcrete,NA
4035,12,17858,BCJ area F7,NA,NA,12.9,13.15,6,quartz,NA
4036,13,17859,BCJ area F7,NA,NA,12.6,13.35,6,quartz,NA
4037,14,17860,BCJ area F7,NA,NA,12.25,13.05,6,quartz,NA
4038,15,17861,BCJ area F7,NA,NA,12.25,14,6,quartz,NA
4039,16,17862,BCJ area F7,NA,NA,12.85,13.55,8,quartz,NA
4040,17,17863,BCJ area F7,NA,NA,12.7,13.2,8,quartz,NA
4041,18,17864,BCJ area F7,NA,NA,13,13.45,8,quartz,NA
4042,19,17865,BCJ area F7,NA,NA,12.45,13.95,8,quartz,NA
4043,20,17866,BCJ area F7,NA,NA,12.25,13.8,8,silcrete,NA
4044,21,17867,BCJ area F7,NA,NA,12.5,13.6,8,silcrete,NA
4045,22,17868,BCJ area F7,NA,NA,12.85,13.95,10,quartz,NA
4046,23,17869,BCJ area F7,NA,NA,13,13.8,10,quartz,NA
4047,24,17870,BCJ area F7,NA,NA,12,13.75,10,quartz,NA
4048,25,17871,BCJ area F7,NA,NA,12.65,13.6,10,silcrete,NA
4049,1,17872,BCJ area F7,15,15,15,15,2,silcrete,NA
4050,2,17873,BCJ area F7,NA,NA,15.5,15.5,2,silcrete,NA
4051,3,17874,BCJ area F7,NA,NA,15.8,15.7,2,quartz,NA
4052,4,17875,BCJ area F7,NA,NA,15.3,15.65,4,quartz,NA
4053,5,17876,BCJ area F7,NA,NA,15.9,15.35,6,silcrete,NA
4054,6,17877,BCJ area F7,NA,NA,15.35,15.2,6,silcrete,NA
4055,7,17878,BCJ area F7,NA,NA,15.95,15.095,6,silcrete,NA
4056,8,17879,BCJ area F7,NA,NA,15.1,15.85,6,silcrete,NA
4057,9,17880,BCJ area F7,NA,NA,15.7,15.05,6,quartz,NA
4058,10,17881,BCJ area F7,NA,NA,15.05,15.4,6,quartz,NA
4059,11,17882,BCJ area F7,NA,NA,15.6,15.8,8,quartz,NA
4060,12,17883,BCJ area F7,NA,NA,16,15.15,8,quartz,NA
4061,13,17884,BCJ area F7,NA,NA,15.6,15.35,8,quartz,NA
4062,14,17885,BCJ area F7,NA,NA,15.25,15.05,8,quartz,NA
